recprob,subject,encpos,list_type,item,soa
0,9,7,emotional,control+1,1
1,11,7,emotional,control+1,1
0,14,7,emotional,control+1,1
0,15,7,emotional,control+1,1
0,16,7,emotional,control+1,1
0,19,7,emotional,control+1,1
0,20,7,emotional,control+1,1
0.666666666666667,21,7,emotional,control+1,1
0.5,24,7,emotional,control+1,1
0,25,7,emotional,control+1,1
1,27,7,emotional,control+1,1
1,28,7,emotional,control+1,1
1,29,7,emotional,control+1,1
0,31,7,emotional,control+1,1
0,32,7,emotional,control+1,1
0,37,7,emotional,control+1,1
0,38,7,emotional,control+1,1
0,39,7,emotional,control+1,1
0,40,7,emotional,control+1,1
0,41,7,emotional,control+1,1
0,45,7,emotional,control+1,1
0.5,46,7,emotional,control+1,1
1,47,7,emotional,control+1,1
0,50,7,emotional,control+1,1
0,52,7,emotional,control+1,1
0,53,7,emotional,control+1,1
0,54,7,emotional,control+1,1
0,55,7,emotional,control+1,1
0,56,7,emotional,control+1,1
0.5,57,7,emotional,control+1,1
0.333333333333333,58,7,emotional,control+1,1
0,60,7,emotional,control+1,1
1,62,7,emotional,control+1,1
1,63,7,emotional,control+1,1
0,65,7,emotional,control+1,1
0.5,66,7,emotional,control+1,1
0,67,7,emotional,control+1,1
0,68,7,emotional,control+1,1
1,69,7,emotional,control+1,1
1,70,7,emotional,control+1,1
0,73,7,emotional,control+1,1
0.5,74,7,emotional,control+1,1
1,75,7,emotional,control+1,1
0,5,8,emotional,control,1
1,6,8,emotional,control,1
0.5,7,8,emotional,control,1
0.333333333333333,12,8,emotional,control,1
0,23,8,emotional,control,1
0,24,8,emotional,control,1
1,31,8,emotional,control,1
1,37,8,emotional,control,1
0.5,40,8,emotional,control,1
0,41,8,emotional,control,1
0,42,8,emotional,control,1
0.5,46,8,emotional,control,1
0,48,8,emotional,control,1
1,49,8,emotional,control,1
0.5,50,8,emotional,control,1
1,51,8,emotional,control,1
1,52,8,emotional,control,1
0,54,8,emotional,control,1
0,56,8,emotional,control,1
1,64,8,emotional,control,1
1,65,8,emotional,control,1
0,67,8,emotional,control,1
0,70,8,emotional,control,1
0.5,72,8,emotional,control,1
0,5,8,emotional,control-1,1
1,6,8,emotional,control-1,1
1,7,8,emotional,control-1,1
0.333333333333333,12,8,emotional,control-1,1
0,23,8,emotional,control-1,1
1,24,8,emotional,control-1,1
0,31,8,emotional,control-1,1
0,37,8,emotional,control-1,1
1,40,8,emotional,control-1,1
1,41,8,emotional,control-1,1
1,42,8,emotional,control-1,1
0.5,46,8,emotional,control-1,1
0,48,8,emotional,control-1,1
0,49,8,emotional,control-1,1
0,50,8,emotional,control-1,1
1,51,8,emotional,control-1,1
1,52,8,emotional,control-1,1
0,54,8,emotional,control-1,1
1,56,8,emotional,control-1,1
1,64,8,emotional,control-1,1
0,65,8,emotional,control-1,1
0,67,8,emotional,control-1,1
0,70,8,emotional,control-1,1
0,72,8,emotional,control-1,1
0,5,8,emotional,control-2,1
0,6,8,emotional,control-2,1
0,7,8,emotional,control-2,1
0.333333333333333,12,8,emotional,control-2,1
0,23,8,emotional,control-2,1
1,24,8,emotional,control-2,1
0,31,8,emotional,control-2,1
0,37,8,emotional,control-2,1
1,40,8,emotional,control-2,1
0,41,8,emotional,control-2,1
1,42,8,emotional,control-2,1
0,46,8,emotional,control-2,1
0,48,8,emotional,control-2,1
0,49,8,emotional,control-2,1
1,50,8,emotional,control-2,1
1,51,8,emotional,control-2,1
1,52,8,emotional,control-2,1
0,54,8,emotional,control-2,1
1,56,8,emotional,control-2,1
1,64,8,emotional,control-2,1
1,65,8,emotional,control-2,1
0,67,8,emotional,control-2,1
0,70,8,emotional,control-2,1
0.5,72,8,emotional,control-2,1
0,5,8,emotional,control+1,1
1,6,8,emotional,control+1,1
0,7,8,emotional,control+1,1
0.333333333333333,12,8,emotional,control+1,1
0,23,8,emotional,control+1,1
1,24,8,emotional,control+1,1
1,31,8,emotional,control+1,1
0,37,8,emotional,control+1,1
1,40,8,emotional,control+1,1
0,41,8,emotional,control+1,1
0,42,8,emotional,control+1,1
0,46,8,emotional,control+1,1
0,48,8,emotional,control+1,1
0,49,8,emotional,control+1,1
0,50,8,emotional,control+1,1
0,51,8,emotional,control+1,1
0,52,8,emotional,control+1,1
0,54,8,emotional,control+1,1
0,56,8,emotional,control+1,1
1,64,8,emotional,control+1,1
1,65,8,emotional,control+1,1
0,67,8,emotional,control+1,1
0,70,8,emotional,control+1,1
0,72,8,emotional,control+1,1
0,5,11,emotional,control,1
1,7,11,emotional,control,1
0,9,11,emotional,control,1
1,10,11,emotional,control,1
0,14,11,emotional,control,1
0,16,11,emotional,control,1
0,17,11,emotional,control,1
0,19,11,emotional,control,1
1,20,11,emotional,control,1
0,23,11,emotional,control,1
0,28,11,emotional,control,1
0,32,11,emotional,control,1
1,37,11,emotional,control,1
1,40,11,emotional,control,1
1,42,11,emotional,control,1
1,52,11,emotional,control,1
0,55,11,emotional,control,1
1,59,11,emotional,control,1
0,60,11,emotional,control,1
1,61,11,emotional,control,1
0,62,11,emotional,control,1
1,64,11,emotional,control,1
1,65,11,emotional,control,1
1,71,11,emotional,control,1
0,5,11,emotional,control-1,1
1,7,11,emotional,control-1,1
1,9,11,emotional,control-1,1
0.5,10,11,emotional,control-1,1
0,14,11,emotional,control-1,1
1,16,11,emotional,control-1,1
1,17,11,emotional,control-1,1
0,19,11,emotional,control-1,1
0,20,11,emotional,control-1,1
0,23,11,emotional,control-1,1
1,28,11,emotional,control-1,1
0,32,11,emotional,control-1,1
1,37,11,emotional,control-1,1
0,40,11,emotional,control-1,1
0,42,11,emotional,control-1,1
0,52,11,emotional,control-1,1
0,55,11,emotional,control-1,1
0,59,11,emotional,control-1,1
0,60,11,emotional,control-1,1
1,61,11,emotional,control-1,1
0,62,11,emotional,control-1,1
1,64,11,emotional,control-1,1
0,65,11,emotional,control-1,1
0,71,11,emotional,control-1,1
1,5,11,emotional,control-2,1
1,7,11,emotional,control-2,1
1,9,11,emotional,control-2,1
0.5,10,11,emotional,control-2,1
0,14,11,emotional,control-2,1
0,16,11,emotional,control-2,1
0,17,11,emotional,control-2,1
0,19,11,emotional,control-2,1
0,20,11,emotional,control-2,1
0,23,11,emotional,control-2,1
1,28,11,emotional,control-2,1
1,32,11,emotional,control-2,1
0,37,11,emotional,control-2,1
0,40,11,emotional,control-2,1
0,42,11,emotional,control-2,1
0,52,11,emotional,control-2,1
0,55,11,emotional,control-2,1
0,59,11,emotional,control-2,1
0,60,11,emotional,control-2,1
0,61,11,emotional,control-2,1
0,62,11,emotional,control-2,1
1,64,11,emotional,control-2,1
0,65,11,emotional,control-2,1
0.5,71,11,emotional,control-2,1
0,5,11,emotional,control+1,1
0,7,11,emotional,control+1,1
1,9,11,emotional,control+1,1
1,10,11,emotional,control+1,1
0,14,11,emotional,control+1,1
0,16,11,emotional,control+1,1
0,17,11,emotional,control+1,1
0,19,11,emotional,control+1,1
0,20,11,emotional,control+1,1
0,23,11,emotional,control+1,1
0,28,11,emotional,control+1,1
1,32,11,emotional,control+1,1
0,37,11,emotional,control+1,1
0,40,11,emotional,control+1,1
1,42,11,emotional,control+1,1
1,52,11,emotional,control+1,1
0.5,55,11,emotional,control+1,1
0,59,11,emotional,control+1,1
0.5,60,11,emotional,control+1,1
0.5,61,11,emotional,control+1,1
0,62,11,emotional,control+1,1
0,64,11,emotional,control+1,1
1,65,11,emotional,control+1,1
0,71,11,emotional,control+1,1
0.333333333333333,4,12,emotional,control,1
0,6,12,emotional,control,1
0,7,12,emotional,control,1
0.5,10,12,emotional,control,1
0,11,12,emotional,control,1
0,16,12,emotional,control,1
0,17,12,emotional,control,1
0,18,12,emotional,control,1
0,19,12,emotional,control,1
0,20,12,emotional,control,1
1,22,12,emotional,control,1
0,23,12,emotional,control,1
0,25,12,emotional,control,1
0,26,12,emotional,control,1
0.5,27,12,emotional,control,1
0,28,12,emotional,control,1
0,29,12,emotional,control,1
0,30,12,emotional,control,1
0,31,12,emotional,control,1
1,34,12,emotional,control,1
0,35,12,emotional,control,1
0.333333333333333,36,12,emotional,control,1
0,38,12,emotional,control,1
0,39,12,emotional,control,1
0,40,12,emotional,control,1
1,41,12,emotional,control,1
0,42,12,emotional,control,1
0,43,12,emotional,control,1
0,44,12,emotional,control,1
0,45,12,emotional,control,1
0,47,12,emotional,control,1
1,51,12,emotional,control,1
0,53,12,emotional,control,1
1,55,12,emotional,control,1
0,56,12,emotional,control,1
0,59,12,emotional,control,1
0,61,12,emotional,control,1
0.5,63,12,emotional,control,1
0,68,12,emotional,control,1
0,69,12,emotional,control,1
0,70,12,emotional,control,1
0,71,12,emotional,control,1
0,72,12,emotional,control,1
0,73,12,emotional,control,1
0,75,12,emotional,control,1
0.666666666666667,4,12,emotional,control-1,1
1,6,12,emotional,control-1,1
0,7,12,emotional,control-1,1
0.5,10,12,emotional,control-1,1
0,11,12,emotional,control-1,1
1,16,12,emotional,control-1,1
0,17,12,emotional,control-1,1
0,18,12,emotional,control-1,1
0,19,12,emotional,control-1,1
0,20,12,emotional,control-1,1
1,22,12,emotional,control-1,1
0,23,12,emotional,control-1,1
0,25,12,emotional,control-1,1
0,26,12,emotional,control-1,1
0.5,27,12,emotional,control-1,1
1,28,12,emotional,control-1,1
0,29,12,emotional,control-1,1
0,30,12,emotional,control-1,1
0,31,12,emotional,control-1,1
0,34,12,emotional,control-1,1
0,35,12,emotional,control-1,1
0,36,12,emotional,control-1,1
0,38,12,emotional,control-1,1
0,39,12,emotional,control-1,1
0,40,12,emotional,control-1,1
1,41,12,emotional,control-1,1
1,42,12,emotional,control-1,1
0,43,12,emotional,control-1,1
0,44,12,emotional,control-1,1
0.666666666666667,45,12,emotional,control-1,1
0,47,12,emotional,control-1,1
0,51,12,emotional,control-1,1
0,53,12,emotional,control-1,1
0,55,12,emotional,control-1,1
0,56,12,emotional,control-1,1
0,59,12,emotional,control-1,1
0,61,12,emotional,control-1,1
0.5,63,12,emotional,control-1,1
0,68,12,emotional,control-1,1
0,69,12,emotional,control-1,1
0.5,70,12,emotional,control-1,1
0,71,12,emotional,control-1,1
0,72,12,emotional,control-1,1
1,73,12,emotional,control-1,1
1,75,12,emotional,control-1,1
0,4,12,emotional,control-2,1
0,6,12,emotional,control-2,1
1,7,12,emotional,control-2,1
0,10,12,emotional,control-2,1
1,11,12,emotional,control-2,1
0,16,12,emotional,control-2,1
0,17,12,emotional,control-2,1
1,18,12,emotional,control-2,1
0,19,12,emotional,control-2,1
0,20,12,emotional,control-2,1
0.5,22,12,emotional,control-2,1
0,23,12,emotional,control-2,1
1,25,12,emotional,control-2,1
0,26,12,emotional,control-2,1
0,27,12,emotional,control-2,1
0,28,12,emotional,control-2,1
0.5,29,12,emotional,control-2,1
0.333333333333333,30,12,emotional,control-2,1
0,31,12,emotional,control-2,1
0,34,12,emotional,control-2,1
0,35,12,emotional,control-2,1
0,36,12,emotional,control-2,1
0.5,38,12,emotional,control-2,1
0,39,12,emotional,control-2,1
0,40,12,emotional,control-2,1
1,41,12,emotional,control-2,1
0,42,12,emotional,control-2,1
0,43,12,emotional,control-2,1
0.333333333333333,44,12,emotional,control-2,1
0,45,12,emotional,control-2,1
1,47,12,emotional,control-2,1
0,51,12,emotional,control-2,1
0,53,12,emotional,control-2,1
0,55,12,emotional,control-2,1
0,56,12,emotional,control-2,1
1,59,12,emotional,control-2,1
0,61,12,emotional,control-2,1
0.5,63,12,emotional,control-2,1
1,68,12,emotional,control-2,1
1,69,12,emotional,control-2,1
0.5,70,12,emotional,control-2,1
0.5,71,12,emotional,control-2,1
1,72,12,emotional,control-2,1
0,73,12,emotional,control-2,1
0,75,12,emotional,control-2,1
0.333333333333333,4,12,emotional,control+1,1
1,6,12,emotional,control+1,1
0,7,12,emotional,control+1,1
0.5,10,12,emotional,control+1,1
1,11,12,emotional,control+1,1
0,16,12,emotional,control+1,1
0,17,12,emotional,control+1,1
0,18,12,emotional,control+1,1
0,19,12,emotional,control+1,1
1,20,12,emotional,control+1,1
0.5,22,12,emotional,control+1,1
0.5,23,12,emotional,control+1,1
0,25,12,emotional,control+1,1
0,26,12,emotional,control+1,1
0,27,12,emotional,control+1,1
1,28,12,emotional,control+1,1
0.5,29,12,emotional,control+1,1
0,30,12,emotional,control+1,1
0,31,12,emotional,control+1,1
0,34,12,emotional,control+1,1
0,35,12,emotional,control+1,1
0.666666666666667,36,12,emotional,control+1,1
0,38,12,emotional,control+1,1
0,39,12,emotional,control+1,1
0,40,12,emotional,control+1,1
1,41,12,emotional,control+1,1
0,42,12,emotional,control+1,1
0,43,12,emotional,control+1,1
0.666666666666667,44,12,emotional,control+1,1
0.333333333333333,45,12,emotional,control+1,1
0,47,12,emotional,control+1,1
0,51,12,emotional,control+1,1
0,53,12,emotional,control+1,1
0,55,12,emotional,control+1,1
0,56,12,emotional,control+1,1
0,59,12,emotional,control+1,1
0,61,12,emotional,control+1,1
1,63,12,emotional,control+1,1
1,68,12,emotional,control+1,1
1,69,12,emotional,control+1,1
0,70,12,emotional,control+1,1
0.5,71,12,emotional,control+1,1
0,72,12,emotional,control+1,1
0,73,12,emotional,control+1,1
0,75,12,emotional,control+1,1
0.666666666666667,4,7,perceptual,oddball,1
0,5,7,perceptual,oddball,1
0.333333333333333,6,7,perceptual,oddball,1
0,7,7,perceptual,oddball,1
1,9,7,perceptual,oddball,1
0,14,7,perceptual,oddball,1
1,18,7,perceptual,oddball,1
0,19,7,perceptual,oddball,1
0.5,21,7,perceptual,oddball,1
0.5,22,7,perceptual,oddball,1
0,23,7,perceptual,oddball,1
0,24,7,perceptual,oddball,1
1,25,7,perceptual,oddball,1
1,26,7,perceptual,oddball,1
1,27,7,perceptual,oddball,1
0,28,7,perceptual,oddball,1
0,29,7,perceptual,oddball,1
0.666666666666667,30,7,perceptual,oddball,1
1,31,7,perceptual,oddball,1
1,32,7,perceptual,oddball,1
0,33,7,perceptual,oddball,1
1,34,7,perceptual,oddball,1
1,35,7,perceptual,oddball,1
0.5,37,7,perceptual,oddball,1
0.5,39,7,perceptual,oddball,1
0.666666666666667,40,7,perceptual,oddball,1
1,42,7,perceptual,oddball,1
0,43,7,perceptual,oddball,1
0,44,7,perceptual,oddball,1
0,45,7,perceptual,oddball,1
0,48,7,perceptual,oddball,1
0,49,7,perceptual,oddball,1
1,50,7,perceptual,oddball,1
0.666666666666667,51,7,perceptual,oddball,1
0,52,7,perceptual,oddball,1
0,54,7,perceptual,oddball,1
1,55,7,perceptual,oddball,1
0.333333333333333,56,7,perceptual,oddball,1
0.5,57,7,perceptual,oddball,1
0,58,7,perceptual,oddball,1
0,59,7,perceptual,oddball,1
1,60,7,perceptual,oddball,1
1,61,7,perceptual,oddball,1
0,62,7,perceptual,oddball,1
1,63,7,perceptual,oddball,1
0,64,7,perceptual,oddball,1
1,65,7,perceptual,oddball,1
0.333333333333333,66,7,perceptual,oddball,1
1,67,7,perceptual,oddball,1
0.5,72,7,perceptual,oddball,1
1,73,7,perceptual,oddball,1
0,74,7,perceptual,oddball,1
0,75,7,perceptual,oddball,1
0,4,7,perceptual,oddball-1,1
0,5,7,perceptual,oddball-1,1
0.333333333333333,6,7,perceptual,oddball-1,1
0.5,7,7,perceptual,oddball-1,1
1,9,7,perceptual,oddball-1,1
1,14,7,perceptual,oddball-1,1
0,18,7,perceptual,oddball-1,1
0,19,7,perceptual,oddball-1,1
0.5,21,7,perceptual,oddball-1,1
0,22,7,perceptual,oddball-1,1
0,23,7,perceptual,oddball-1,1
0,24,7,perceptual,oddball-1,1
0,25,7,perceptual,oddball-1,1
0,26,7,perceptual,oddball-1,1
1,27,7,perceptual,oddball-1,1
0,28,7,perceptual,oddball-1,1
0,29,7,perceptual,oddball-1,1
0.666666666666667,30,7,perceptual,oddball-1,1
1,31,7,perceptual,oddball-1,1
0,32,7,perceptual,oddball-1,1
0.333333333333333,33,7,perceptual,oddball-1,1
1,34,7,perceptual,oddball-1,1
0,35,7,perceptual,oddball-1,1
0,37,7,perceptual,oddball-1,1
0.25,39,7,perceptual,oddball-1,1
0,40,7,perceptual,oddball-1,1
1,42,7,perceptual,oddball-1,1
1,43,7,perceptual,oddball-1,1
0.5,44,7,perceptual,oddball-1,1
0.5,45,7,perceptual,oddball-1,1
0,48,7,perceptual,oddball-1,1
0,49,7,perceptual,oddball-1,1
0,50,7,perceptual,oddball-1,1
0.666666666666667,51,7,perceptual,oddball-1,1
0,52,7,perceptual,oddball-1,1
0.5,54,7,perceptual,oddball-1,1
0,55,7,perceptual,oddball-1,1
0.666666666666667,56,7,perceptual,oddball-1,1
0.5,57,7,perceptual,oddball-1,1
0,58,7,perceptual,oddball-1,1
0.5,59,7,perceptual,oddball-1,1
0,60,7,perceptual,oddball-1,1
1,61,7,perceptual,oddball-1,1
0,62,7,perceptual,oddball-1,1
0,63,7,perceptual,oddball-1,1
0.5,64,7,perceptual,oddball-1,1
1,65,7,perceptual,oddball-1,1
0.666666666666667,66,7,perceptual,oddball-1,1
0,67,7,perceptual,oddball-1,1
0.5,72,7,perceptual,oddball-1,1
0,73,7,perceptual,oddball-1,1
0.5,74,7,perceptual,oddball-1,1
1,75,7,perceptual,oddball-1,1
0,4,7,perceptual,oddball-2,1
1,5,7,perceptual,oddball-2,1
0.333333333333333,6,7,perceptual,oddball-2,1
0.5,7,7,perceptual,oddball-2,1
0,9,7,perceptual,oddball-2,1
1,14,7,perceptual,oddball-2,1
0,18,7,perceptual,oddball-2,1
0,19,7,perceptual,oddball-2,1
0.5,21,7,perceptual,oddball-2,1
0,22,7,perceptual,oddball-2,1
0,23,7,perceptual,oddball-2,1
0,24,7,perceptual,oddball-2,1
0,25,7,perceptual,oddball-2,1
0,26,7,perceptual,oddball-2,1
0.5,27,7,perceptual,oddball-2,1
0,28,7,perceptual,oddball-2,1
0,29,7,perceptual,oddball-2,1
0.333333333333333,30,7,perceptual,oddball-2,1
0,31,7,perceptual,oddball-2,1
0,32,7,perceptual,oddball-2,1
0.333333333333333,33,7,perceptual,oddball-2,1
0,34,7,perceptual,oddball-2,1
1,35,7,perceptual,oddball-2,1
0,37,7,perceptual,oddball-2,1
0,39,7,perceptual,oddball-2,1
0.666666666666667,40,7,perceptual,oddball-2,1
0,42,7,perceptual,oddball-2,1
1,43,7,perceptual,oddball-2,1
0,44,7,perceptual,oddball-2,1
0,45,7,perceptual,oddball-2,1
0,48,7,perceptual,oddball-2,1
0,49,7,perceptual,oddball-2,1
0,50,7,perceptual,oddball-2,1
0.333333333333333,51,7,perceptual,oddball-2,1
0,52,7,perceptual,oddball-2,1
0.5,54,7,perceptual,oddball-2,1
0.5,55,7,perceptual,oddball-2,1
1,56,7,perceptual,oddball-2,1
0,57,7,perceptual,oddball-2,1
0,58,7,perceptual,oddball-2,1
0,59,7,perceptual,oddball-2,1
0,60,7,perceptual,oddball-2,1
0.5,61,7,perceptual,oddball-2,1
1,62,7,perceptual,oddball-2,1
0.5,63,7,perceptual,oddball-2,1
0.5,64,7,perceptual,oddball-2,1
1,65,7,perceptual,oddball-2,1
1,66,7,perceptual,oddball-2,1
0.5,67,7,perceptual,oddball-2,1
0,72,7,perceptual,oddball-2,1
1,73,7,perceptual,oddball-2,1
0,74,7,perceptual,oddball-2,1
1,75,7,perceptual,oddball-2,1
0.333333333333333,4,7,perceptual,oddball+1,1
0,5,7,perceptual,oddball+1,1
0.333333333333333,6,7,perceptual,oddball+1,1
0.5,7,7,perceptual,oddball+1,1
1,9,7,perceptual,oddball+1,1
0,14,7,perceptual,oddball+1,1
1,18,7,perceptual,oddball+1,1
0,19,7,perceptual,oddball+1,1
1,21,7,perceptual,oddball+1,1
0,22,7,perceptual,oddball+1,1
0,23,7,perceptual,oddball+1,1
0,24,7,perceptual,oddball+1,1
1,25,7,perceptual,oddball+1,1
0,26,7,perceptual,oddball+1,1
0.5,27,7,perceptual,oddball+1,1
0,28,7,perceptual,oddball+1,1
0,29,7,perceptual,oddball+1,1
0.666666666666667,30,7,perceptual,oddball+1,1
0,31,7,perceptual,oddball+1,1
0,32,7,perceptual,oddball+1,1
0.333333333333333,33,7,perceptual,oddball+1,1
0,34,7,perceptual,oddball+1,1
1,35,7,perceptual,oddball+1,1
0,37,7,perceptual,oddball+1,1
0,39,7,perceptual,oddball+1,1
0.666666666666667,40,7,perceptual,oddball+1,1
1,42,7,perceptual,oddball+1,1
0,43,7,perceptual,oddball+1,1
0,44,7,perceptual,oddball+1,1
0.5,45,7,perceptual,oddball+1,1
0,48,7,perceptual,oddball+1,1
0.5,49,7,perceptual,oddball+1,1
0,50,7,perceptual,oddball+1,1
0.333333333333333,51,7,perceptual,oddball+1,1
0,52,7,perceptual,oddball+1,1
0,54,7,perceptual,oddball+1,1
0.5,55,7,perceptual,oddball+1,1
0.666666666666667,56,7,perceptual,oddball+1,1
0,57,7,perceptual,oddball+1,1
0,58,7,perceptual,oddball+1,1
0.5,59,7,perceptual,oddball+1,1
0,60,7,perceptual,oddball+1,1
0,61,7,perceptual,oddball+1,1
0,62,7,perceptual,oddball+1,1
1,63,7,perceptual,oddball+1,1
0,64,7,perceptual,oddball+1,1
0,65,7,perceptual,oddball+1,1
0,66,7,perceptual,oddball+1,1
0.5,67,7,perceptual,oddball+1,1
0,72,7,perceptual,oddball+1,1
1,73,7,perceptual,oddball+1,1
0,74,7,perceptual,oddball+1,1
0,75,7,perceptual,oddball+1,1
0.5,9,8,perceptual,oddball,1
0.5,10,8,perceptual,oddball,1
0.5,11,8,perceptual,oddball,1
1,14,8,perceptual,oddball,1
1,16,8,perceptual,oddball,1
0.5,17,8,perceptual,oddball,1
0.5,19,8,perceptual,oddball,1
0,20,8,perceptual,oddball,1
0,21,8,perceptual,oddball,1
1,22,8,perceptual,oddball,1
0.333333333333333,23,8,perceptual,oddball,1
1,25,8,perceptual,oddball,1
0,26,8,perceptual,oddball,1
1,27,8,perceptual,oddball,1
1,31,8,perceptual,oddball,1
0,32,8,perceptual,oddball,1
0.5,36,8,perceptual,oddball,1
0.5,38,8,perceptual,oddball,1
0,41,8,perceptual,oddball,1
1,42,8,perceptual,oddball,1
0,43,8,perceptual,oddball,1
1,44,8,perceptual,oddball,1
0,46,8,perceptual,oddball,1
0.666666666666667,47,8,perceptual,oddball,1
0,48,8,perceptual,oddball,1
1,49,8,perceptual,oddball,1
0,50,8,perceptual,oddball,1
0.5,52,8,perceptual,oddball,1
1,53,8,perceptual,oddball,1
0,55,8,perceptual,oddball,1
0,56,8,perceptual,oddball,1
0,59,8,perceptual,oddball,1
1,61,8,perceptual,oddball,1
1,64,8,perceptual,oddball,1
0.5,67,8,perceptual,oddball,1
1,68,8,perceptual,oddball,1
1,70,8,perceptual,oddball,1
0,71,8,perceptual,oddball,1
0,72,8,perceptual,oddball,1
0,74,8,perceptual,oddball,1
1,75,8,perceptual,oddball,1
0,9,8,perceptual,oddball-1,1
0,10,8,perceptual,oddball-1,1
0.5,11,8,perceptual,oddball-1,1
0,14,8,perceptual,oddball-1,1
0,16,8,perceptual,oddball-1,1
0.5,17,8,perceptual,oddball-1,1
0.5,19,8,perceptual,oddball-1,1
0,20,8,perceptual,oddball-1,1
0,21,8,perceptual,oddball-1,1
0,22,8,perceptual,oddball-1,1
0,23,8,perceptual,oddball-1,1
0,25,8,perceptual,oddball-1,1
0,26,8,perceptual,oddball-1,1
1,27,8,perceptual,oddball-1,1
1,31,8,perceptual,oddball-1,1
0,32,8,perceptual,oddball-1,1
0.5,36,8,perceptual,oddball-1,1
0,38,8,perceptual,oddball-1,1
0,41,8,perceptual,oddball-1,1
0,42,8,perceptual,oddball-1,1
0,43,8,perceptual,oddball-1,1
1,44,8,perceptual,oddball-1,1
0,46,8,perceptual,oddball-1,1
0.333333333333333,47,8,perceptual,oddball-1,1
0.5,48,8,perceptual,oddball-1,1
0,49,8,perceptual,oddball-1,1
0,50,8,perceptual,oddball-1,1
0.5,52,8,perceptual,oddball-1,1
0,53,8,perceptual,oddball-1,1
1,55,8,perceptual,oddball-1,1
0,56,8,perceptual,oddball-1,1
0.5,59,8,perceptual,oddball-1,1
0,61,8,perceptual,oddball-1,1
0,64,8,perceptual,oddball-1,1
0,67,8,perceptual,oddball-1,1
1,68,8,perceptual,oddball-1,1
1,70,8,perceptual,oddball-1,1
0,71,8,perceptual,oddball-1,1
0,72,8,perceptual,oddball-1,1
