subject,recall,item_who,word_who,list
43,0,ce,continuaci�n,17
43,0,ce,corredor,19
43,1,ce,cine,22
43,1,ce,codo,24
43,1,ce,aeropuerto,26
43,1,ce,dama,28
43,0,ce,invitados,30
43,0,ce,amanecer,31
43,1,ce,filosof�a,33
43,1,ce,cauce,35
43,0,ce,transacci�n,36
43,1,ce,cocina,37
43,0,ce,humanidad,39
44,0,ce,pantorrilla,1
44,0,ce,merienda,2
44,0,ce,compa�ero,4
44,0,ce,mantenimiento,6
44,0,ce,cabeza,8
44,1,ce,amanecer,9
44,1,ce,p�blico,12
44,1,ce,brisa,16
44,0,ce,lupa,19
44,0,ce,lago,20
44,1,ce,nevera,24
44,0,ce,naturaleza,25
44,1,ce,nervio,27
44,0,ce,contrato,28
44,1,ce,edificio,30
44,0,ce,capitulo,31
44,0,ce,dialogo,32
44,0,ce,cultura,35
44,0,ce,importaci�n,38
44,0,ce,banquero,39
45,1,ce,se�al,4
45,1,ce,tejado,5
45,1,ce,biograf�a,7
45,0,ce,corredor,12
45,0,ce,cena,13
45,0,ce,qu�mico,14
45,0,ce,universo,16
45,1,ce,roce,18
45,0,ce,costa,20
45,0,ce,relaci�n,21
45,0,ce,meditaci�n,22
45,1,ce,vapor,23
45,0,ce,video,24
45,1,ce,metro,27
45,0,ce,consenso,28
45,1,ce,nacionalidad,30
45,0,ce,trastero,32
45,0,ce,dialogo,34
45,0,ce,mu�eca,37
45,1,ce,reflectante,40
46,0,ce,observador,4
46,1,ce,comida,8
46,0,ce,gente,10
46,1,ce,transacci�n,11
46,0,ce,roce,12
46,0,ce,puente,13
46,0,ce,actor,15
46,1,ce,rio,17
46,0,ce,neurona,19
46,1,ce,biograf�a,20
46,0,ce,caminata,22
46,0,ce,codo,25
46,1,ce,consigna,28
46,0,ce,sujeto,29
46,1,ce,aeropuerto,31
46,0,ce,consenso,32
46,0,ce,oxigeno,34
46,1,ce,luz,35
46,1,ce,visitante,36
46,0,ce,animal,40
47,1,ce,receptor,3
47,0,ce,nervio,5
47,1,ce,ferri,6
47,0,ce,meditaci�n,14
47,1,ce,armario,15
47,1,ce,nudillo,16
47,1,ce,tr�fico,17
47,0,ce,caminata,21
47,0,ce,nacionalidad,23
47,1,ce,actor,26
47,0,ce,humanidad,28
47,0,ce,resoluci�n,29
47,0,ce,eclipse,30
47,0,ce,soplo,31
47,1,ce,buffet,32
47,0,ce,protagonista,34
47,0,ce,ojo,36
47,0,ce,tejado,38
47,0,ce,hombre,39
47,0,ce,dialogo,40
48,0,ce,criatura,1
48,0,ce,arroyo,2
48,0,ce,viaje,3
48,0,ce,ojo,5
48,0,ce,cadera,6
48,1,ce,novela,7
48,1,ce,ley,10
48,1,ce,movimiento,11
48,1,ce,avi�n,13
48,0,ce,soplo,15
48,0,ce,puente,19
48,1,ce,ingenio,21
48,0,ce,bote,22
48,0,ce,aprendiz,25
48,0,ce,concentraci�n,26
48,0,ce,restaurante,27
48,1,ce,piel,31
48,0,ce,fuente,32
48,0,ce,compa�ero,33
48,0,ce,chispa,38
49,1,ce,terminal,2
49,0,ce,viaje,4
49,0,ce,invitados,6
49,0,ce,cima,7
49,1,ce,mu�eca,10
49,1,ce,filosof�a,11
49,0,ce,inhalaci�n,12
49,0,ce,esplendor,14
49,1,ce,dep�sito,15
49,0,ce,cuento,17
49,0,ce,mirada,18
49,1,ce,gimnasio,21
49,0,ce,declaraci�n,22
49,0,ce,persona,25
49,1,ce,lago,29
49,1,ce,qu�mico,30
49,1,ce,terciopelo,34
49,1,ce,transferencia,36
49,1,ce,comida,38
49,0,ce,atm�sfera,39
50,0,ce,puente,2
50,1,ce,creatividad,4
50,1,ce,cuerpo,7
50,1,ce,cauce,10
50,0,ce,encuentro,11
50,1,ce,merienda,16
50,1,ce,nariz,17
50,1,ce,movimiento,20
50,0,ce,inmigraci�n,21
50,0,ce,envase,22
50,0,ce,receptor,24
50,1,ce,extremidad,25
50,1,ce,evoluci�n,26
50,1,ce,visi�n,27
50,1,ce,libro,28
50,0,ce,reflectante,29
50,1,ce,congregaci�n,30
50,1,ce,contable,32
50,1,ce,socio,38
50,0,ce,resoluci�n,39
51,0,ce,transacci�n,1
51,1,ce,inteligencia,4
51,0,ce,ser,5
51,1,ce,agua,7
51,1,ce,casillero,8
51,1,ce,ventana,13
51,1,ce,oxigeno,15
51,0,ce,p�blico,16
51,0,ce,sopa,17
51,1,ce,nervio,18
51,1,ce,visado,22
51,1,ce,mano,25
51,1,ce,ocupaci�n,26
51,0,ce,ojeada,28
51,0,ce,ambiente,29
51,1,ce,deporte,33
51,1,ce,asamblea,35
51,0,ce,novela,37
51,1,ce,estrella,38
51,0,ce,decisi�n,40
52,0,ce,aire,2
52,1,ce,dialogo,5
52,0,ce,ejercicio,8
52,1,ce,receptor,9
52,1,ce,cine,10
52,0,ce,protagonista,13
52,1,ce,mu�eca,14
52,1,ce,puente,16
52,0,ce,lugare�o,18
52,0,ce,crecimiento,20
52,1,ce,mujer,22
52,1,ce,creatividad,26
52,0,ce,resoluci�n,28
52,0,ce,dedo,29
52,1,ce,dep�sito,30
52,1,ce,sopa,31
52,1,ce,profesi�n,32
52,1,ce,estanque,37
52,1,ce,estrella,39
52,0,ce,terminal,40
53,1,ce,tobillo,2
53,0,ce,cena,4
53,0,ce,luminoso,5
53,0,ce,campo,6
53,0,ce,contrato,7
53,1,ce,corredor,9
53,1,ce,lancha,11
53,1,ce,inteligencia,15
53,0,ce,contable,17
53,1,ce,acompa�ante,18
53,0,ce,historia,19
53,0,ce,ba�l,21
53,1,ce,gente,22
53,1,ce,brisa,25
53,0,ce,terciopelo,27
53,0,ce,observador,28
53,1,ce,patriotismo,33
53,0,ce,terminal,35
53,0,ce,altura,37
53,0,ce,comunicaci�n,38
54,0,ce,textura,1
54,1,ce,contrato,3
54,1,ce,ventilaci�n,5
54,0,ce,f�sico,7
54,1,ce,aer�bic,9
54,1,ce,raz�n,12
54,1,ce,crecimiento,13
54,1,ce,luz,15
54,1,ce,comida,16
54,1,ce,hombre,17
54,1,ce,vista,18
54,1,ce,capitulo,19
54,0,ce,estanque,24
54,1,ce,dialogo,27
54,1,ce,transferencia,28
54,1,ce,concierto,31
54,0,ce,inmigraci�n,32
54,1,ce,consigna,33
54,0,ce,mano,34
54,0,ce,tejado,40
55,1,ce,edificio,3
55,1,ce,terminal,4
55,1,ce,vocaci�n,5
55,0,ce,observador,8
55,1,ce,desayuno,13
55,1,ce,codo,17
55,1,ce,novela,20
55,0,ce,esplendor,22
55,1,ce,deporte,23
55,0,ce,sujeto,25
55,1,ce,cabeza,26
55,1,ce,brisa,27
55,0,ce,almac�n,29
55,0,ce,emisor,30
55,0,ce,contrato,31
55,1,ce,concentraci�n,35
55,1,ce,patriotismo,36
55,0,ce,evoluci�n,38
55,0,ce,costa,39
55,0,ce,cuerpo,40
56,0,ce,actor,2
56,0,ce,compa�ero,5
56,0,ce,visitante,6
56,0,ce,importaci�n,7
56,1,ce,pierna,10
56,1,ce,carrera,12
56,1,ce,historia,14
56,0,ce,estadio,16
56,0,ce,comida,21
56,0,ce,legislaci�n,22
56,0,ce,bajada,24
56,0,ce,nevera,26
56,1,ce,roce,27
56,0,ce,meditaci�n,29
56,1,ce,criatura,32
56,0,ce,inhalaci�n,34
56,1,ce,luz,35
56,0,ce,asociaci�n,37
56,1,ce,video,39
56,0,ce,mar,40
57,0,ce,corredor,1
57,1,ce,video,2
57,0,ce,metro,3
57,0,ce,gente,4
57,1,ce,mu�eca,5
57,0,ce,ingeniero,8
57,0,ce,vapor,10
57,0,ce,estrella,13
57,0,ce,ventana,14
57,1,ce,pensamiento,15
57,0,ce,protagonista,20
57,1,ce,paisaje,21
57,1,ce,piscina,22
57,1,ce,trastero,23
57,0,ce,terciopelo,29
57,0,ce,destinatario,33
57,0,ce,natal,34
57,0,ce,consenso,35
57,0,ce,dama,38
57,1,ce,merienda,40
58,0,ce,nacionalidad,1
58,0,ce,energ�a,3
58,0,ce,mente,4
58,1,ce,correo,5
58,0,ce,evoluci�n,8
58,1,ce,merienda,9
58,0,ce,torre,11
58,0,ce,aeropuerto,12
58,1,ce,nevera,13
58,0,ce,relaci�n,15
58,0,ce,movimiento,18
58,1,ce,qu�mico,22
58,1,ce,asociaci�n,24
58,0,ce,cadera,26
58,0,ce,branquias,28
58,0,ce,protagonista,29
58,1,ce,lancha,30
58,0,ce,�ptica,37
58,1,ce,contrato,38
58,0,ce,textura,39
59,0,ce,costa,1
59,0,ce,cultura,2
59,0,ce,chispa,3
59,0,ce,correo,4
59,1,ce,alimento,5
59,0,ce,contable,8
59,0,ce,crecimiento,9
59,0,ce,vapor,10
59,0,ce,rascacielos,14
59,0,ce,mirada,16
59,0,ce,reuni�n,17
59,1,ce,metro,19
59,1,ce,carrera,21
59,1,ce,cadera,29
59,0,ce,hombre,30
59,0,ce,filosof�a,32
59,1,ce,vibraci�n,34
59,0,ce,envase,35
59,0,ce,permiso,38
59,1,ce,ficci�n,40
60,0,ce,eclipse,1
60,0,ce,naturaleza,4
60,0,ce,idioma,5
60,0,ce,cumplimiento,8
60,0,ce,escena,10
60,1,ce,dama,12
60,1,ce,mensaje,14
60,0,ce,canal,15
60,0,ce,puente,16
60,0,ce,consigna,17
60,0,ce,comunidad,20
60,0,ce,pulm�n,22
60,1,ce,pensamiento,23
60,0,ce,abogado,24
60,1,ce,pantorrilla,26
60,0,ce,metro,27
60,1,ce,piel,31
60,1,ce,alpinista,35
60,0,ce,libro,36
60,1,ce,merienda,37
61,0,ce,cultura,3
61,0,ce,carrera,4
61,0,ce,piel,5
61,0,ce,ambiente,6
61,0,ce,pantorrilla,7
61,0,ce,andamio,12
61,0,ce,pauta,14
61,1,ce,concierto,15
61,1,ce,respiraci�n,17
61,0,ce,empleo,18
61,0,ce,casillero,21
61,1,ce,cocina,23
61,1,ce,texto,24
61,1,ce,asociaci�n,27
61,1,ce,reflectante,30
61,0,ce,fuente,31
61,0,ce,nadador,32
61,0,ce,meditaci�n,33
61,1,ce,relaci�n,35
61,1,ce,panorama,40
62,0,ce,respiraci�n,1
62,0,ce,declaraci�n,2
62,1,ce,balc�n,7
62,1,ce,vida,8
62,0,ce,aprendiz,9
62,0,ce,caja,16
62,0,ce,alpinista,21
62,0,ce,nervio,23
62,0,ce,transferencia,27
62,1,ce,visado,28
62,1,ce,extremidad,29
62,0,ce,imaginaci�n,31
62,0,ce,editor,32
62,0,ce,costa,33
62,1,ce,cine,34
62,1,ce,sol,36
62,1,ce,cena,37
62,1,ce,metro,38
62,1,ce,mujer,39
62,0,ce,asociaci�n,40
63,1,ce,desayuno,2
63,0,ce,trama,3
63,1,ce,cerebro,4
63,1,ce,natal,5
63,1,ce,abogado,6
63,0,ce,�ptica,7
63,0,ce,destinatario,8
63,0,ce,sensaci�n,10
63,1,ce,aire,13
63,0,ce,esplendor,14
63,0,ce,cauce,15
63,1,ce,nudillo,16
63,1,ce,ser,17
63,0,ce,movimiento,20
63,0,ce,brinco,25
63,0,ce,resoluci�n,26
63,1,ce,humanidad,33
63,1,ce,dep�sito,36
63,0,ce,estaci�n,37
63,1,ce,grupo,40
64,1,ce,roce,2
64,1,ce,corredor,5
64,0,ce,socio,6
64,1,ce,nariz,11
64,0,ce,tejado,15
64,1,ce,estrella,17
64,0,ce,costa,18
64,0,ce,ambiente,19
64,0,ce,intercambio,22
64,1,ce,idioma,23
64,0,ce,biograf�a,24
64,0,ce,video,27
64,1,ce,aprendiz,28
64,1,ce,ley,29
64,0,ce,sopa,32
64,1,ce,cadera,35
64,0,ce,pasajero,37
64,1,ce,envase,38
64,1,ce,mente,39
64,1,ce,concurrencia,40
65,1,ce,libro,3
65,0,ce,nariz,4
65,0,ce,patriotismo,5
65,1,ce,planeta,10
65,0,ce,lancha,12
65,0,ce,grupo,14
65,1,ce,sujeto,15
65,1,ce,vista,16
65,1,ce,aeropuerto,18
65,1,ce,gimnasio,19
65,0,ce,extremidad,20
65,0,ce,cocina,21
65,1,ce,emisor,24
65,0,ce,caja,25
65,0,ce,decisi�n,30
65,1,ce,aprendiz,31
65,0,ce,bajada,33
65,1,ce,nervio,35
65,1,ce,filosof�a,36
65,0,ce,reflectante,37
66,0,ce,estadio,1
66,0,ce,codo,2
66,0,ce,reflectante,3
66,0,ce,mar,5
66,1,ce,colega,9
66,1,ce,ocupaci�n,10
66,0,ce,mirada,12
66,1,ce,superficie,14
66,0,ce,contrato,15
66,0,ce,congregaci�n,16
66,1,ce,corredor,19
66,0,ce,crecimiento,20
66,1,ce,cr�neo,21
66,1,ce,mensaje,23
66,1,ce,andamio,29
66,0,ce,bote,30
66,1,ce,buffet,31
66,1,ce,pulm�n,33
66,1,ce,autor,36
66,0,ce,cultura,37
67,1,ce,codo,1
67,0,ce,carrera,5
67,1,ce,pasajero,9
67,0,ce,panorama,12
67,0,ce,vibraci�n,13
67,0,ce,regla,14
67,1,ce,animal,16
67,1,ce,dep�sito,19
67,1,ce,dama,21
67,1,ce,simposio,23
67,0,ce,altillo,26
67,1,ce,qu�mico,28
67,0,ce,reflectante,30
67,1,ce,mar,31
67,1,ce,neurona,32
67,1,ce,merienda,33
67,1,ce,trama,34
67,0,ce,boca,35
67,0,ce,inmigraci�n,36
67,0,ce,destinatario,37
68,1,ce,creatividad,1
68,1,ce,lancha,4
68,1,ce,ingeniero,5
68,1,ce,relaci�n,6
68,0,ce,permiso,8
68,0,ce,energ�a,9
68,1,ce,novela,10
68,1,ce,vida,11
68,1,ce,palma,14
68,0,ce,sopa,15
68,1,ce,pierna,19
68,0,ce,�ptica,26
68,1,ce,viento,27
68,1,ce,patriotismo,28
68,1,ce,metro,31
68,1,ce,congreso,32
68,1,ce,nevera,34
68,0,ce,brinco,35
68,0,ce,se�al,36
68,0,ce,gimnasio,38
69,1,ce,trabajo,1
69,0,ce,inteligencia,2
69,0,ce,inhalaci�n,3
69,1,ce,tobillo,8
69,0,ce,luz,9
69,1,ce,planeta,11
69,0,ce,individuo,12
69,0,ce,decisi�n,13
69,0,ce,contenedor,20
69,0,ce,restaurante,21
69,0,ce,cima,23
69,0,ce,gimnasio,24
69,1,ce,visado,28
69,1,ce,lancha,29
69,1,ce,vibraci�n,32
69,0,ce,ojeada,33
69,1,ce,pasajero,34
69,1,ce,transmisi�n,35
69,1,ce,dialogo,36
69,0,ce,texto,37
70,1,ce,humanidad,3
70,1,ce,grupo,4
70,0,ce,idioma,5
70,1,ce,casillero,7
70,0,ce,concierto,8
70,0,ce,meditaci�n,10
70,0,ce,destello,11
70,0,ce,ser,15
70,1,ce,mano,16
70,0,ce,ventana,17
70,1,ce,carrera,18
70,0,ce,consenso,21
70,0,ce,fotograf�a,27
70,1,ce,nariz,28
70,1,ce,profesi�n,31
70,1,ce,comida,32
70,1,ce,biograf�a,35
70,0,ce,piel,38
70,0,ce,destinatario,39
70,0,ce,agua,40
71,0,ce,persona,2
71,0,ce,aprendiz,3
71,0,ce,comunidad,4
71,0,ce,carrera,9
71,0,ce,envase,12
71,0,ce,cabeza,13
71,0,ce,alimento,15
71,1,ce,patriotismo,17
71,0,ce,fuente,21
71,0,ce,permiso,23
71,0,ce,brisa,24
71,0,ce,puente,25
71,0,ce,escena,26
71,0,ce,trama,28
71,0,ce,roce,30
71,1,ce,encuentro,31
71,0,ce,mu�eca,32
71,0,ce,humanidad,38
71,1,ce,cauce,39
71,1,ce,luz,40
72,0,ce,p�blico,1
72,0,ce,articulaci�n,4
72,0,ce,editor,5
72,0,ce,criatura,8
72,0,ce,lancha,9
72,0,ce,tipo,11
72,0,ce,inmigraci�n,13
72,0,ce,carrera,14
72,0,ce,envase,17
72,1,ce,reflectante,18
72,0,ce,contrato,21
72,1,ce,roce,26
72,1,ce,lupa,29
72,0,ce,filosof�a,31
72,0,ce,transferencia,34
72,0,ce,brisa,35
72,1,ce,cima,36
72,0,ce,comunidad,38
72,0,ce,sopa,39
72,0,ce,ingeniero,40
73,0,ce,cuento,1
73,0,ce,vapor,3
73,0,ce,profesi�n,5
73,1,ce,viaje,6
73,1,ce,imaginaci�n,8
73,0,ce,estadio,10
73,1,ce,declaraci�n,11
73,0,ce,sol,17
73,1,ce,restaurante,19
73,0,ce,piel,21
73,1,ce,envase,22
73,0,ce,mu�eca,25
73,1,ce,piscina,30
73,1,ce,cine,32
73,1,ce,destinatario,33
73,1,ce,acompa�ante,35
73,1,ce,edificio,36
73,0,ce,grupo,37
73,1,ce,naturaleza,38
73,0,ce,atleta,40
74,0,ce,asamblea,1
74,0,ce,articulaci�n,3
74,1,ce,entrenador,6
74,1,ce,luz,9
74,0,ce,ocupaci�n,14
74,0,ce,nervio,16
74,0,ce,mirada,18
74,1,ce,ventana,19
74,1,ce,branquias,23
74,0,ce,tr�fico,25
74,1,ce,evoluci�n,26
74,0,ce,fuente,28
74,0,ce,resoluci�n,29
74,0,ce,caja,30
74,0,ce,colega,31
74,0,ce,creatividad,33
74,0,ce,cultura,35
74,1,ce,nadador,36
74,0,ce,bocata,37
74,0,ce,protagonista,40
75,1,ce,mente,2
75,1,ce,asamblea,6
75,1,ce,estrella,7
75,0,ce,contable,9
75,0,ce,consenso,10
75,0,ce,idioma,11
75,1,ce,buffet,12
75,1,ce,roce,14
75,1,ce,caminata,17
75,0,ce,trastero,18
75,0,ce,individuo,21
75,1,ce,puente,22
75,1,ce,ferri,23
75,1,ce,planeta,25
75,1,ce,codo,26
75,1,ce,receptor,27
75,1,ce,capitulo,28
75,0,ce,avi�n,33
75,0,ce,panorama,35
75,1,ce,viento,40
4,1,ctrl_minus_one,neurona,2
4,1,ctrl_minus_one,alimento,12
4,0,ctrl_minus_one,escena,13
4,1,ctrl_minus_one,articulaci�n,17
4,0,ctrl_minus_one,superficie,20
4,1,ctrl_minus_one,mujer,21
4,0,ctrl_minus_one,estanque,22
4,1,ctrl_minus_one,extranjero,23
4,0,ctrl_minus_one,reflectante,25
4,1,ctrl_minus_one,asociaci�n,27
4,1,ctrl_minus_one,boca,28
4,0,ctrl_minus_one,contenedor,31
4,0,ctrl_minus_one,andamio,32
4,0,ctrl_minus_one,ficci�n,33
4,0,ctrl_minus_one,legislaci�n,34
4,1,ctrl_minus_one,naturaleza,35
4,1,ctrl_minus_one,intercambio,36
4,1,ctrl_minus_one,actor,37
4,1,ctrl_minus_one,corredor,38
4,0,ctrl_minus_one,encuentro,40
5,0,ctrl_minus_one,ventana,1
5,1,ctrl_minus_one,sol�rium,3
5,0,ctrl_minus_one,pulm�n,5
5,0,ctrl_minus_one,panorama,6
5,1,ctrl_minus_one,cocina,8
5,0,ctrl_minus_one,mensaje,9
5,0,ctrl_minus_one,cuerpo,12
5,0,ctrl_minus_one,vocaci�n,15
5,1,ctrl_minus_one,declaraci�n,16
5,0,ctrl_minus_one,movimiento,17
5,0,ctrl_minus_one,libro,18
5,0,ctrl_minus_one,relaci�n,19
5,0,ctrl_minus_one,p�blico,26
5,0,ctrl_minus_one,planeta,27
5,0,ctrl_minus_one,hombro,28
5,1,ctrl_minus_one,asamblea,32
5,0,ctrl_minus_one,rio,33
5,0,ctrl_minus_one,patriotismo,34
5,1,ctrl_minus_one,meditaci�n,37
5,0,ctrl_minus_one,trastero,38
6,0,ctrl_minus_one,consenso,1
6,0,ctrl_minus_one,roce,2
6,0,ctrl_minus_one,ventana,5
6,0,ctrl_minus_one,reuni�n,7
6,0,ctrl_minus_one,ficci�n,8
6,1,ctrl_minus_one,mensaje,12
6,1,ctrl_minus_one,vapor,15
6,1,ctrl_minus_one,ejercicio,16
6,1,ctrl_minus_one,costa,18
6,1,ctrl_minus_one,socio,19
6,1,ctrl_minus_one,casillero,20
6,0,ctrl_minus_one,encuentro,23
6,1,ctrl_minus_one,universo,26
6,1,ctrl_minus_one,nudillo,29
6,1,ctrl_minus_one,restaurante,30
6,1,ctrl_minus_one,empleo,31
6,1,ctrl_minus_one,pasaporte,34
6,0,ctrl_minus_one,amanecer,35
6,1,ctrl_minus_one,imaginaci�n,36
6,1,ctrl_minus_one,visi�n,37
7,0,ctrl_minus_one,visitante,2
7,0,ctrl_minus_one,teatro,4
7,0,ctrl_minus_one,vapor,6
7,1,ctrl_minus_one,trabajo,7
7,0,ctrl_minus_one,emisor,8
7,1,ctrl_minus_one,ferri,14
7,1,ctrl_minus_one,cine,16
7,0,ctrl_minus_one,neurona,17
7,0,ctrl_minus_one,comunidad,18
7,1,ctrl_minus_one,trama,20
7,1,ctrl_minus_one,dama,21
7,1,ctrl_minus_one,declaraci�n,22
7,0,ctrl_minus_one,sopa,25
7,1,ctrl_minus_one,esplendor,27
7,0,ctrl_minus_one,naturaleza,28
7,1,ctrl_minus_one,balc�n,30
7,0,ctrl_minus_one,pierna,34
7,0,ctrl_minus_one,corredor,35
7,0,ctrl_minus_one,dep�sito,36
7,1,ctrl_minus_one,sensaci�n,37
9,0,ctrl_minus_one,norma,7
9,1,ctrl_minus_one,planeta,13
9,1,ctrl_minus_one,eclipse,14
9,1,ctrl_minus_one,caj�n,15
9,1,ctrl_minus_one,inmigraci�n,16
9,0,ctrl_minus_one,costa,17
9,0,ctrl_minus_one,f�sico,18
9,1,ctrl_minus_one,cr�neo,20
9,0,ctrl_minus_one,vista,21
9,0,ctrl_minus_one,corredor,23
9,1,ctrl_minus_one,desayuno,24
9,0,ctrl_minus_one,asociaci�n,26
9,0,ctrl_minus_one,branquias,27
9,0,ctrl_minus_one,terciopelo,28
9,1,ctrl_minus_one,mano,31
9,1,ctrl_minus_one,individuo,33
9,0,ctrl_minus_one,altura,34
9,0,ctrl_minus_one,receptor,35
9,0,ctrl_minus_one,tr�fico,38
9,1,ctrl_minus_one,cuento,39
10,1,ctrl_minus_one,ferri,2
10,1,ctrl_minus_one,bajada,3
10,0,ctrl_minus_one,destello,4
10,0,ctrl_minus_one,universo,5
10,0,ctrl_minus_one,vibraci�n,6
10,1,ctrl_minus_one,terminal,7
10,1,ctrl_minus_one,mu�eca,9
10,1,ctrl_minus_one,envase,10
10,1,ctrl_minus_one,ficci�n,13
10,1,ctrl_minus_one,cumplimiento,15
10,1,ctrl_minus_one,inteligencia,17
10,0,ctrl_minus_one,carrera,19
10,0,ctrl_minus_one,alimento,20
10,0,ctrl_minus_one,comunidad,21
10,1,ctrl_minus_one,cultura,24
10,0,ctrl_minus_one,fuente,27
10,1,ctrl_minus_one,viento,29
10,1,ctrl_minus_one,ocupaci�n,31
10,0,ctrl_minus_one,persona,33
10,1,ctrl_minus_one,escena,36
11,0,ctrl_minus_one,mar,1
11,0,ctrl_minus_one,trabajo,3
11,0,ctrl_minus_one,branquias,11
11,0,ctrl_minus_one,avi�n,14
11,1,ctrl_minus_one,mensaje,17
11,1,ctrl_minus_one,atm�sfera,19
11,1,ctrl_minus_one,cuento,20
11,1,ctrl_minus_one,codo,21
11,0,ctrl_minus_one,invitados,23
11,1,ctrl_minus_one,creatividad,24
11,0,ctrl_minus_one,amanecer,26
11,1,ctrl_minus_one,cocinero,27
11,0,ctrl_minus_one,extranjero,29
11,1,ctrl_minus_one,ba�l,30
11,1,ctrl_minus_one,movimiento,32
11,1,ctrl_minus_one,cima,33
11,1,ctrl_minus_one,nervio,34
11,1,ctrl_minus_one,mujer,35
11,1,ctrl_minus_one,cine,36
11,1,ctrl_minus_one,decisi�n,38
12,1,ctrl_minus_one,despensa,5
12,1,ctrl_minus_one,casillero,6
12,0,ctrl_minus_one,comunicaci�n,11
12,1,ctrl_minus_one,piscina,12
12,0,ctrl_minus_one,permiso,16
12,0,ctrl_minus_one,inhalaci�n,18
12,0,ctrl_minus_one,banquero,19
12,1,ctrl_minus_one,cultura,21
12,0,ctrl_minus_one,protagonista,22
12,0,ctrl_minus_one,naturaleza,23
12,0,ctrl_minus_one,congregaci�n,25
12,1,ctrl_minus_one,piel,26
12,1,ctrl_minus_one,entrenador,27
12,1,ctrl_minus_one,luminoso,28
12,1,ctrl_minus_one,escena,29
12,1,ctrl_minus_one,acompa�ante,31
12,0,ctrl_minus_one,inteligencia,33
12,0,ctrl_minus_one,puente,34
12,0,ctrl_minus_one,aeropuerto,39
12,1,ctrl_minus_one,pantorrilla,40
14,1,ctrl_minus_one,sensaci�n,1
14,1,ctrl_minus_one,concentraci�n,2
14,1,ctrl_minus_one,estadio,3
14,0,ctrl_minus_one,almuerzo,4
14,1,ctrl_minus_one,costa,6
14,1,ctrl_minus_one,caja,9
14,1,ctrl_minus_one,profesi�n,12
14,1,ctrl_minus_one,atleta,14
14,1,ctrl_minus_one,boca,15
14,0,ctrl_minus_one,idioma,16
14,0,ctrl_minus_one,tobillo,18
14,0,ctrl_minus_one,cr�neo,19
14,1,ctrl_minus_one,dama,20
14,0,ctrl_minus_one,�ptica,21
14,0,ctrl_minus_one,regla,22
14,1,ctrl_minus_one,transmisi�n,25
14,0,ctrl_minus_one,cima,27
14,0,ctrl_minus_one,texto,30
14,1,ctrl_minus_one,animal,36
14,0,ctrl_minus_one,d�a,38
15,0,ctrl_minus_one,trastero,3
15,1,ctrl_minus_one,receptor,5
15,0,ctrl_minus_one,profesi�n,6
15,0,ctrl_minus_one,lago,8
15,1,ctrl_minus_one,cena,10
15,1,ctrl_minus_one,sol,11
15,0,ctrl_minus_one,atleta,14
15,0,ctrl_minus_one,neurona,16
15,1,ctrl_minus_one,pauta,17
15,0,ctrl_minus_one,andamio,19
15,0,ctrl_minus_one,universo,20
15,1,ctrl_minus_one,idioma,22
15,1,ctrl_minus_one,teatro,25
15,0,ctrl_minus_one,panorama,26
15,0,ctrl_minus_one,simposio,30
15,1,ctrl_minus_one,biograf�a,32
15,0,ctrl_minus_one,cadera,35
15,1,ctrl_minus_one,mujer,37
15,0,ctrl_minus_one,contacto,38
15,0,ctrl_minus_one,brisa,39
16,0,ctrl_minus_one,individuo,1
16,1,ctrl_minus_one,bajada,3
16,1,ctrl_minus_one,visi�n,4
16,1,ctrl_minus_one,comunidad,5
16,1,ctrl_minus_one,profesi�n,6
16,0,ctrl_minus_one,hombro,8
16,1,ctrl_minus_one,protagonista,9
16,0,ctrl_minus_one,transmisi�n,10
16,1,ctrl_minus_one,p�blico,12
16,1,ctrl_minus_one,trastero,14
16,1,ctrl_minus_one,palma,18
16,1,ctrl_minus_one,filosof�a,23
16,1,ctrl_minus_one,cocina,24
16,0,ctrl_minus_one,criatura,26
16,1,ctrl_minus_one,aire,30
16,1,ctrl_minus_one,chispa,31
16,0,ctrl_minus_one,resoluci�n,32
16,1,ctrl_minus_one,originario,36
16,0,ctrl_minus_one,corredor,38
16,0,ctrl_minus_one,agua,39
17,1,ctrl_minus_one,branquias,3
17,1,ctrl_minus_one,natal,5
17,1,ctrl_minus_one,empleo,6
17,1,ctrl_minus_one,neurona,8
17,0,ctrl_minus_one,mano,10
17,0,ctrl_minus_one,tejado,11
17,0,ctrl_minus_one,criatura,12
17,0,ctrl_minus_one,caja,15
17,0,ctrl_minus_one,concurrencia,17
17,0,ctrl_minus_one,se�al,20
17,1,ctrl_minus_one,comida,22
17,0,ctrl_minus_one,acompa�ante,23
17,0,ctrl_minus_one,reflectante,24
17,0,ctrl_minus_one,regla,26
17,1,ctrl_minus_one,piel,28
17,0,ctrl_minus_one,cuento,29
17,1,ctrl_minus_one,cauce,30
17,1,ctrl_minus_one,pasajero,36
17,1,ctrl_minus_one,visi�n,37
17,1,ctrl_minus_one,atleta,38
18,0,ctrl_minus_one,armario,3
18,0,ctrl_minus_one,estadio,7
18,0,ctrl_minus_one,hombro,8
18,1,ctrl_minus_one,cr�neo,10
18,1,ctrl_minus_one,altura,11
18,0,ctrl_minus_one,visado,12
18,1,ctrl_minus_one,pulm�n,17
18,1,ctrl_minus_one,costa,20
18,0,ctrl_minus_one,receptor,21
18,0,ctrl_minus_one,universo,22
